Game,Calss,Type_Weapon,Name,Damage,Use Time,Critic Chance,Fire Rate,DPS,Difficulty,Event,Name Boss,Life,Average Defense,Damage Reduction,Average Damage,No_Hits,Number_Hits_FLOAT,Number_Hits_INT,Columna1
Terraria,Melee,Spear,Spear,8,31,0.04,1.935483871,15.48387097,Normal,Boss,Spazmatism Second Form,9200,28,14,67.5,1.48387097,6199.999991,6200,
Terraria,Melee,Sword,Cactus Sword,10,30,0.04,2,20,Normal,Boss,Empress of Light,70000,50,25,96.67,1,70000,70000,
Terraria,Melee,Spear,Storm Spear,12,28,0.04,2.142857143,25.71428571,Expert,Boss,Moon Lord,67500,50,25,210,1,67500,67500,
Terraria,Melee,Sword,Wooden Sword,7,20,0.04,3,21,Normal,Boss,Empress of Light,70000,50,25,96.67,1,70000,70000,
Terraria,Melee,Sword,Breathing Reed,10,27,0.04,2.222222222,22.22222222,Normal,Boss,Empress of Light,70000,50,25,96.67,1,70000,70000,
Terraria,Melee,Sword,Copper Shortsword,5,13,0.04,4.615384615,23.07692308,Normal,Boss,Empress of Light,70000,50,25,96.67,1,70000,70000,
Terraria,Melee,Flail,Flaming Mace,18,45,0.04,1.333333333,24,Expert,Boss,Moon Lord,67500,50,25,210,1,67500,67500,
Terraria,Melee,Flail,Mace,18,45,0.04,1.333333333,24,Expert,Boss,Moon Lord,67500,50,25,210,1,67500,67500,
Terraria,Melee,Sword,Boreal Wood Sword,8,20,0.04,3,24,Normal,Boss,Empress of Light,70000,50,25,96.67,1,70000,70000,
Terraria,Melee,Tool,Sickle,9,24,0.04,2.5,22.5,Expert,Boss,Moon Lord,67500,50,25,210,1,67500,67500,
Terraria,Melee,Sword,Palm Wood Sword,8,19,0.04,3.157894737,25.26315789,Normal,Boss,Empress of Light,70000,50,25,96.67,1,70000,70000,
Terraria,Melee,Yoyo,Wooden Yoyo,9,25,0.04,2.4,21.6,Expert,Boss,Moon Lord,67500,50,25,210,1,67500,67500,
Terraria,Melee,Sword,Rich Mahogany Sword,8,19,0.04,3.157894737,25.26315789,Normal,Boss,Empress of Light,70000,50,25,96.67,1,70000,70000,
Terraria,Melee,Sword,Copper Broadsword,9,21,0.04,2.857142857,25.71428571,Normal,Boss,Empress of Light,70000,50,25,96.67,1,70000,70000,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Expert,Boss,Moon Lord,67500,50,25,210,1,67500,67500,
Terraria,Melee,Spear,Spear,8,31,0.04,1.935483871,15.48387097,Expert,Boss,Moon Lord,67500,50,25,210,1,67500,67500,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Expert,Boss,The Destroyer,120000,30,15,128.25,1.8,66666.66667,66667,
Terraria,Melee,Sword,Copper Broadsword,9,21,0.04,2.857142857,25.71428571,Expert,Boss,Moon Lord,67500,50,25,210,1,67500,67500,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Master,Boss,Lunatic Cultist,61000,34.5,17.25,139.13,1,61000,61000,
Terraria,Melee,Spear,Spear,8,31,0.04,1.935483871,15.48387097,Master,Boss,Lunatic Cultist,61000,34.5,17.25,139.13,1,61000,61000,
Terraria,Melee,Spear,Spear,8,31,0.04,1.935483871,15.48387097,Normal,Boss,Golem - Second Form,15000,26,13,72,2.48387097,6038.961033,6039,
Terraria,Melee,Spear,Spear,8,31,0.04,1.935483871,15.48387097,Normal,Boss,Golem Head - First Form,25000,20,10,52.67,5.48387097,4558.823528,4559,
Terraria,Melee,Spear,Spear,8,31,0.04,1.935483871,15.48387097,Normal,Boss,Spazmatism First Form,23000,10,5,50,10.48387097,2193.846153,2194,
Terraria,Melee,Spear,Spear,8,31,0.04,1.935483871,15.48387097,Normal,Boss,Retinazer First Form,20000,10,5,42.5,10.48387097,1907.692307,1908,
Terraria,Melee,Spear,Spear,8,31,0.04,1.935483871,15.48387097,Normal,Boss,Prime Cannon,7000,23,11.5,55,3.98387097,1757.085019,1758,
Terraria,Melee,Spear,Spear,8,31,0.04,1.935483871,15.48387097,Normal,Boss,Retinazer Second Form,8000,20,10,51,5.48387097,1458.823529,1459,
Terraria,Melee,Spear,Spear,8,31,0.04,1.935483871,15.48387097,Normal,Boss,Prime Laser,6000,20,10,39.5,5.48387097,1094.117647,1095,
Terraria,Melee,Spear,Spear,8,31,0.04,1.935483871,15.48387097,Normal,Boss,Wall of Flesh,8000,12,6,50,9.48387097,843.5374148,844,
Terraria,Melee,Spear,Spear,8,31,0.04,1.935483871,15.48387097,Normal,Boss,Eater of Worlds,10050,4.67,2.34,12,13.14387097,764.6149314,765,
Terraria,Melee,Spear,Spear,8,31,0.04,1.935483871,15.48387097,Normal,Boss,Deerclops,7000,10,5,27.33,10.48387097,667.6923075,668,
Terraria,Melee,Spear,Spear,8,31,0.04,1.935483871,15.48387097,Normal,Boss,Skeletron,4400,10,5,32,10.48387097,419.6923076,420,
Terraria,Melee,Spear,Spear,8,31,0.04,1.935483871,15.48387097,Normal,Boss,Queen Bee,3400,8,4,26,11.48387097,296.0674157,297,
Terraria,Melee,Spear,Spear,8,31,0.04,1.935483871,15.48387097,Normal,Boss,Eye of Cthulhu,2800,10,5,15,10.48387097,267.076923,268,
Terraria,Melee,Spear,Spear,8,31,0.04,1.935483871,15.48387097,Normal,Boss,King Slime,2000,10,5,40,10.48387097,190.7692307,191,
Terraria,Melee,Spear,Spear,8,31,0.04,1.935483871,15.48387097,Normal,Boss,Brain of Cthulhu,1250,14,7,30,8.48387097,147.338403,148,
Terraria,Melee,Spear,Spear,8,31,0.04,1.935483871,15.48387097,Normal,Boss,Skeletron Hand,600,14,7,20,8.48387097,70.72243344,71,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Normal,Boss,Empress of Light,70000,50,25,96.67,1,70000,70000,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Normal,Boss,Duke Fishron - First Form,60000,75,37.5,120,1,60000,60000,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Normal,Boss,Moon Lords Core,50000,70,35,0,1,50000,50000,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Normal,Boss,Moon Lord,45000,50,25,105,1,45000,45000,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Normal,Boss,The Destroyer,80000,30,15,52.25,1.8,44444.44444,44445,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Normal,Boss,Lunatic Cultist,32000,34.5,17.25,64.5,1,32000,32000,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Normal,Boss,Plantera,30000,36,18,52.5,1,30000,30000,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Normal,Boss,Skeletron Prime,28000,36,18,70.5,1,28000,28000,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Normal,Boss,Moon Lords Hand,25000,40,20,70,1,25000,25000,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Normal,Boss,Mechdusa,273000,10,5,,11.8,23135.59322,23136,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Normal,Boss,Golem Head - Second Form,16000,32,16,80,1,16000,16000,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Normal,Boss,Prime Saw,9000,38,19,56,1,9000,9000,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Normal,Boss,Prime Vice,9000,34,17,50,1,9000,9000,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Normal,Boss,Queen Slime,18000,26,13,70,3.8,4736.842105,4737,
Terraria,Melee,Spear,The Rotted Fork,14,31,0.04,1.935483871,27.09677419,Master,Boss,Empress of Light,124950,50,25,193.83,2.09677419,59591.53856,59592,
Terraria,Melee,Spear,Trident,14,31,0.04,1.935483871,27.09677419,Master,Boss,Empress of Light,124950,50,25,193.83,2.09677419,59591.53856,59592,
Terraria,Melee,Sword,Palm Wood Sword,8,19,0.04,3.157894737,25.26315789,Expert,Boss,Moon Lord,67500,50,25,210,1,67500,67500,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Master,Boss,Skeletron Prime,53550,36,18,178.5,1,53550,53550,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Master,Boss,Plantera,53550,36,18,142.5,1,53550,53550,
Terraria,Melee,Spear,Spear,8,31,0.04,1.935483871,15.48387097,Master,Boss,Skeletron Prime,53550,36,18,178.5,1,53550,53550,
Terraria,Melee,Spear,Spear,8,31,0.04,1.935483871,15.48387097,Master,Boss,Plantera,53550,36,18,142.5,1,53550,53550,
Terraria,Melee,Sword,Rich Mahogany Sword,8,19,0.04,3.157894737,25.26315789,Expert,Boss,Moon Lord,67500,50,25,210,1,67500,67500,
Terraria,Melee,Spear,Spear,8,31,0.04,1.935483871,15.48387097,Master,Boss,Mechdusa,530073,10,5,,10.48387097,50560.80922,50561,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Normal,Boss,Golem - Second Form,15000,26,13,72,3.8,3947.368421,3948,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Normal,Boss,Golem Head - First Form,25000,20,10,52.67,6.8,3676.470588,3677,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Normal,Boss,Golem Fist - First Form,10000,28,14,59,2.8,3571.428571,3572,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Normal,Boss,Spazmatism Second Form,9200,28,14,67.5,2.8,3285.714286,3286,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Normal,Boss,Spazmatism First Form,23000,10,5,50,11.8,1949.152542,1950,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Normal,Boss,Retinazer First Form,20000,10,5,42.5,11.8,1694.915254,1695,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Normal,Boss,Prime Cannon,7000,23,11.5,55,5.3,1320.754717,1321,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Normal,Boss,Retinazer Second Form,8000,20,10,51,6.8,1176.470588,1177,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Normal,Boss,Prime Laser,6000,20,10,39.5,6.8,882.3529412,883,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Normal,Boss,Wall of Flesh,8000,12,6,50,10.8,740.7407407,741,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Normal,Boss,Eater of Worlds,10050,4.67,2.34,12,14.46,695.0207469,696,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Normal,Boss,Deerclops,7000,10,5,27.33,11.8,593.220339,594,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Normal,Boss,Skeletron,4400,10,5,32,11.8,372.8813559,373,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Normal,Boss,Queen Bee,3400,8,4,26,12.8,265.625,266,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Normal,Boss,Eye of Cthulhu,2800,10,5,15,11.8,237.2881356,238,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Normal,Boss,King Slime,2000,10,5,40,11.8,169.4915254,170,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Normal,Boss,Brain of Cthulhu,1250,14,7,30,9.8,127.5510204,128,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Normal,Boss,Skeletron Hand,600,14,7,20,9.8,61.2244898,62,
Terraria,Melee,Sword,Boreal Wood Sword,8,20,0.04,3,24,Expert,Boss,Moon Lord,67500,50,25,210,1,67500,67500,
Terraria,Melee,Sword,Copper Shortsword,5,13,0.04,4.615384615,23.07692308,Expert,Boss,Moon Lord,67500,50,25,210,1,67500,67500,
Terraria,Melee,Sword,Breathing Reed,10,27,0.04,2.222222222,22.22222222,Expert,Boss,Moon Lord,67500,50,25,210,1,67500,67500,
Terraria,Melee,Sword,Wooden Sword,7,20,0.04,3,21,Expert,Boss,Moon Lord,67500,50,25,210,1,67500,67500,
Terraria,Melee,Sword,Cactus Sword,10,30,0.04,2,20,Expert,Boss,Moon Lord,67500,50,25,210,1,67500,67500,
Terraria,Melee,Sword,Lead Broadsword,13,20,0.04,3,39,Master,Boss,Duke Fishron - First Form,99000,75,37.5,251.25,1.5,66000,66000,
Terraria,Melee,Sword,Cactus Sword,10,30,0.04,2,20,Normal,Boss,Duke Fishron - First Form,60000,75,37.5,120,1,60000,60000,
Terraria,Melee,Sword,Wooden Sword,7,20,0.04,3,21,Normal,Boss,Duke Fishron - First Form,60000,75,37.5,120,1,60000,60000,
Terraria,Melee,Sword,Breathing Reed,10,27,0.04,2.222222222,22.22222222,Normal,Boss,Duke Fishron - First Form,60000,75,37.5,120,1,60000,60000,
Terraria,Melee,Sword,Copper Shortsword,5,13,0.04,4.615384615,23.07692308,Normal,Boss,Duke Fishron - First Form,60000,75,37.5,120,1,60000,60000,
Terraria,Melee,Sword,Boreal Wood Sword,8,20,0.04,3,24,Normal,Boss,Duke Fishron - First Form,60000,75,37.5,120,1,60000,60000,
Terraria,Melee,Sword,Palm Wood Sword,8,19,0.04,3.157894737,25.26315789,Normal,Boss,Duke Fishron - First Form,60000,75,37.5,120,1,60000,60000,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Expert,Boss,Lunatic Cultist,48000,34.5,17.25,104,1,48000,48000,
Terraria,Melee,Spear,Spear,8,31,0.04,1.935483871,15.48387097,Expert,Boss,Lunatic Cultist,48000,34.5,17.25,104,1,48000,48000,
Terraria,Melee,Sword,Rich Mahogany Sword,8,19,0.04,3.157894737,25.26315789,Normal,Boss,Duke Fishron - First Form,60000,75,37.5,120,1,60000,60000,
Terraria,Melee,Sword,Copper Broadsword,9,21,0.04,2.857142857,25.71428571,Normal,Boss,Duke Fishron - First Form,60000,75,37.5,120,1,60000,60000,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Master,Boss,Moon Lords Hand,47812,40,20,170,1,47812,47812,
Terraria,Melee,Spear,Spear,8,31,0.04,1.935483871,15.48387097,Master,Boss,Moon Lords Hand,47812,40,20,170,1,47812,47812,
Terraria,Melee,Spear,The Rotted Fork,14,31,0.04,1.935483871,27.09677419,Expert,Boss,Empress of Light,98000,50,25,129.17,2.09677419,46738.46162,46739,
Terraria,Melee,Spear,Trident,14,31,0.04,1.935483871,27.09677419,Expert,Boss,Empress of Light,98000,50,25,129.17,2.09677419,46738.46162,46739,
Terraria,Melee,Sword,Umbrella,10,22,0.04,2.727272727,27.27272727,Normal,Boss,Duke Fishron - First Form,60000,75,37.5,120,1,60000,60000,
Terraria,Melee,Sword,Tin Broadsword,10,20,0.04,3,30,Normal,Boss,Duke Fishron - First Form,60000,75,37.5,120,1,60000,60000,
Terraria,Melee,Sword,Pearlwood Sword,11,21,0.04,2.857142857,31.42857143,Normal,Boss,Duke Fishron - First Form,60000,75,37.5,120,1,60000,60000,
Terraria,Melee,Sword,Ebonwood Sword,11,19,0.04,3.157894737,34.73684211,Normal,Boss,Duke Fishron - First Form,60000,75,37.5,120,1,60000,60000,
Terraria,Melee,Sword,Shadewood Sword,11,19,0.04,3.157894737,34.73684211,Normal,Boss,Duke Fishron - First Form,60000,75,37.5,120,1,60000,60000,
Terraria,Melee,Sword,Tin Shortsword,7,12,0.04,5,35,Normal,Boss,Duke Fishron - First Form,60000,75,37.5,120,1,60000,60000,
Terraria,Melee,Sword,Candy Cane Sword,16,27,0.04,2.222222222,35.55555556,Normal,Boss,Duke Fishron - First Form,60000,75,37.5,120,1,60000,60000,
Terraria,Melee,Sword,Iron Broadsword,12,20,0.04,3,36,Normal,Boss,Duke Fishron - First Form,60000,75,37.5,120,1,60000,60000,
Terraria,Melee,Sword,Ruler,12,20,0.04,3,36,Normal,Boss,Duke Fishron - First Form,60000,75,37.5,120,1,60000,60000,
Terraria,Melee,Sword,Umbrella,10,22,0.04,2.727272727,27.27272727,Master,Boss,Empress of Light,124950,50,25,193.83,2.27272727,54978.00007,54979,
Terraria,Melee,Sword,Lead Broadsword,13,20,0.04,3,39,Expert,Boss,Duke Fishron - First Form,78000,75,37.5,167.5,1.5,52000,52000,
Terraria,Melee,Sword,Cactus Sword,10,30,0.04,2,20,Normal,Boss,Lunatic Cultist,32000,34.5,17.25,64.5,2.75,11636.36364,11637,
Terraria,Melee,Sword,Wooden Sword,7,20,0.04,3,21,Normal,Boss,Lunatic Cultist,32000,34.5,17.25,64.5,3.75,8533.333333,8534,
Terraria,Melee,Sword,Breathing Reed,10,27,0.04,2.222222222,22.22222222,Normal,Boss,Lunatic Cultist,32000,34.5,17.25,64.5,4.97222222,6435.754193,6436,
Terraria,Melee,Sword,Copper Shortsword,5,13,0.04,4.615384615,23.07692308,Normal,Boss,Moon Lords Core,50000,70,35,0,1,50000,50000,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Master,Boss,Mechdusa,530073,10,5,,11.8,44921.44068,44922,
Terraria,Melee,Sword,Boreal Wood Sword,8,20,0.04,3,24,Normal,Boss,Moon Lords Core,50000,70,35,0,1,50000,50000,
Terraria,Melee,Sword,Palm Wood Sword,8,19,0.04,3.157894737,25.26315789,Normal,Boss,Moon Lords Core,50000,70,35,0,1,50000,50000,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Expert,Boss,Skeletron Prime,42000,36,18,118.5,1,42000,42000,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Expert,Boss,Plantera,42000,36,18,95,1,42000,42000,
Terraria,Melee,Spear,Spear,8,31,0.04,1.935483871,15.48387097,Expert,Boss,Skeletron Prime,42000,36,18,118.5,1,42000,42000,
Terraria,Melee,Spear,Spear,8,31,0.04,1.935483871,15.48387097,Expert,Boss,Plantera,42000,36,18,95,1,42000,42000,
Terraria,Melee,Spear,The Rotted Fork,14,31,0.04,1.935483871,27.09677419,Master,Boss,Moon Lord,86062,50,25,315,2.09677419,41044.95392,41045,
Terraria,Melee,Spear,Trident,14,31,0.04,1.935483871,27.09677419,Master,Boss,Moon Lord,86062,50,25,315,2.09677419,41044.95392,41045,
Terraria,Melee,Sword,Rich Mahogany Sword,8,19,0.04,3.157894737,25.26315789,Normal,Boss,Moon Lords Core,50000,70,35,0,1,50000,50000,
Terraria,Melee,Flail,Ball O Hurt,30,45,0.04,1.333333333,40,Master,Boss,Duke Fishron - First Form,99000,75,37.5,251.25,2.5,39600,39600,
Terraria,Melee,Sword,Copper Broadsword,9,21,0.04,2.857142857,25.71428571,Normal,Boss,Moon Lords Core,50000,70,35,0,1,50000,50000,
Terraria,Melee,Sword,Umbrella,10,22,0.04,2.727272727,27.27272727,Normal,Boss,Moon Lords Core,50000,70,35,0,1,50000,50000,
Terraria,Melee,Sword,Tin Broadsword,10,20,0.04,3,30,Normal,Boss,Moon Lords Core,50000,70,35,0,1,50000,50000,
Terraria,Melee,Sword,Pearlwood Sword,11,21,0.04,2.857142857,31.42857143,Normal,Boss,Moon Lords Core,50000,70,35,0,1,50000,50000,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Expert,Boss,Moon Lords Hand,37500,40,20,120,1,37500,37500,
Terraria,Melee,Spear,Spear,8,31,0.04,1.935483871,15.48387097,Expert,Boss,Moon Lords Hand,37500,40,20,120,1,37500,37500,
Terraria,Melee,Sword,Ebonwood Sword,11,19,0.04,3.157894737,34.73684211,Normal,Boss,Moon Lords Core,50000,70,35,0,1,50000,50000,
Terraria,Melee,Sword,Shadewood Sword,11,19,0.04,3.157894737,34.73684211,Normal,Boss,Moon Lords Core,50000,70,35,0,1,50000,50000,
Terraria,Melee,Sword,Tin Shortsword,7,12,0.04,5,35,Normal,Boss,Moon Lords Core,50000,70,35,0,1,50000,50000,
Terraria,Melee,Spear,Spear,8,31,0.04,1.935483871,15.48387097,Expert,Boss,Mechdusa,348073,10,5,,10.48387097,33200.80922,33201,
Terraria,Melee,Sword,Candy Cane Sword,16,27,0.04,2.222222222,35.55555556,Normal,Boss,Moon Lords Core,50000,70,35,0,1,50000,50000,
Terraria,Melee,Spear,The Rotted Fork,14,31,0.04,1.935483871,27.09677419,Expert,Boss,Moon Lord,67500,50,25,210,2.09677419,32192.30775,32193,
Terraria,Melee,Spear,Trident,14,31,0.04,1.935483871,27.09677419,Expert,Boss,Moon Lord,67500,50,25,210,2.09677419,32192.30775,32193,
Terraria,Melee,Sword,Iron Broadsword,12,20,0.04,3,36,Normal,Boss,Moon Lords Core,50000,70,35,0,1,50000,50000,
Terraria,Melee,Sword,Ruler,12,20,0.04,3,36,Normal,Boss,Moon Lords Core,50000,70,35,0,1,50000,50000,
Terraria,Melee,Yoyo,Wooden Yoyo,9,25,0.04,2.4,21.6,Master,Boss,Mechdusa,530073,10,5,,16.6,31932.10843,31933,
Terraria,Melee,Flail,Ball O Hurt,30,45,0.04,1.333333333,40,Expert,Boss,Duke Fishron - First Form,78000,75,37.5,167.5,2.5,31200,31200,
Terraria,Melee,Sword,Wooden Sword,7,20,0.04,3,21,Master,Boss,Moon Lords Hand,47812,40,20,170,1,47812,47812,
Terraria,Melee,Sword,Cactus Sword,10,30,0.04,2,20,Master,Boss,Moon Lords Hand,47812,40,20,170,1,47812,47812,
Terraria,Melee,Sword,Cactus Sword,10,30,0.04,2,20,Normal,Boss,Moon Lord,45000,50,25,105,1,45000,45000,
Terraria,Melee,Sword,Wooden Sword,7,20,0.04,3,21,Normal,Boss,Moon Lord,45000,50,25,105,1,45000,45000,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Master,Boss,Golem Head - Second Form,30600,32,16,192,1,30600,30600,
Terraria,Melee,Spear,Spear,8,31,0.04,1.935483871,15.48387097,Master,Boss,Golem Head - Second Form,30600,32,16,192,1,30600,30600,
Terraria,Melee,Tool,Sickle,9,24,0.04,2.5,22.5,Master,Boss,Mechdusa,530073,10,5,,17.5,30289.88571,30290,
Terraria,Melee,Yoyo,Artery,17,25,0.04,2.4,40.8,Master,Boss,Duke Fishron - First Form,99000,75,37.5,251.25,3.3,30000,30001,
Terraria,Melee,Weapon,Terragrim,17,25,0.04,2.4,40.8,Master,Boss,Duke Fishron - First Form,99000,75,37.5,251.25,3.3,30000,30001,
Terraria,Melee,Sword,Breathing Reed,10,27,0.04,2.222222222,22.22222222,Normal,Boss,Moon Lord,45000,50,25,105,1,45000,45000,
Terraria,Melee,Sword,Copper Shortsword,5,13,0.04,4.615384615,23.07692308,Normal,Boss,Moon Lord,45000,50,25,105,1,45000,45000,
Terraria,Melee,Yoyo,Wooden Yoyo,9,25,0.04,2.4,21.6,Master,Boss,Moon Lords Hand,47812,40,20,170,1.6,29882.5,29883,
Terraria,Melee,Sword,Boreal Wood Sword,8,20,0.04,3,24,Normal,Boss,Moon Lord,45000,50,25,105,1,45000,45000,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Expert,Boss,Mechdusa,348073,10,5,,11.8,29497.71186,29498,
Terraria,Melee,Sword,Palm Wood Sword,8,19,0.04,3.157894737,25.26315789,Normal,Boss,Moon Lord,45000,50,25,105,1,45000,45000,
Terraria,Melee,Sword,Rich Mahogany Sword,8,19,0.04,3.157894737,25.26315789,Normal,Boss,Moon Lord,45000,50,25,105,1,45000,45000,
Terraria,Melee,Sword,Copper Broadsword,9,21,0.04,2.857142857,25.71428571,Normal,Boss,Moon Lord,45000,50,25,105,1,45000,45000,
Terraria,Melee,Sword,Umbrella,10,22,0.04,2.727272727,27.27272727,Expert,Boss,Empress of Light,98000,50,25,129.17,2.27272727,43120.00005,43121,
Terraria,Melee,Sword,Lead Broadsword,13,20,0.04,3,39,Normal,Boss,Duke Fishron - First Form,60000,75,37.5,120,1.5,40000,40000,
Terraria,Melee,Sword,Iron Shortsword,8,12,0.04,5,40,Master,Boss,Duke Fishron - First Form,99000,75,37.5,251.25,2.5,39600,39600,
Terraria,Melee,Flail,Flaming Mace,18,45,0.04,1.333333333,24,Master,Boss,Mechdusa,530073,10,5,,19,27898.57895,27899,
Terraria,Melee,Flail,Mace,18,45,0.04,1.333333333,24,Master,Boss,Mechdusa,530073,10,5,,19,27898.57895,27899,
Terraria,Melee,Sword,Umbrella,10,22,0.04,2.727272727,27.27272727,Master,Boss,Moon Lord,86062,50,25,315,2.27272727,37867.28005,37868,
Terraria,Melee,Sword,Wooden Sword,7,20,0.04,3,21,Expert,Boss,Moon Lords Hand,37500,40,20,120,1,37500,37500,
Terraria,Melee,Sword,Cactus Sword,10,30,0.04,2,20,Expert,Boss,Moon Lords Hand,37500,40,20,120,1,37500,37500,
Terraria,Melee,Sword,Cactus Sword,10,30,0.04,2,20,Master,Boss,Mechdusa,530073,10,5,,15,35338.2,35339,
Terraria,Melee,Sword,Wooden Sword,7,20,0.04,3,21,Master,Boss,Mechdusa,530073,10,5,,16,33129.5625,33130,
Terraria,Melee,Sword,Iron Shortsword,8,12,0.04,5,40,Expert,Boss,Duke Fishron - First Form,78000,75,37.5,167.5,2.5,31200,31200,
Terraria,Melee,Sword,Umbrella,10,22,0.04,2.727272727,27.27272727,Normal,Boss,Empress of Light,70000,50,25,96.67,2.27272727,30800.00004,30801,
Terraria,Melee,Spear,Storm Spear,12,28,0.04,2.142857143,25.71428571,Master,Boss,Mechdusa,530073,10,5,,20.71428571,25589.73104,25590,
Terraria,Melee,Sword,Breathing Reed,10,27,0.04,2.222222222,22.22222222,Master,Boss,Mechdusa,530073,10,5,,17.22222222,30778.43226,30779,
Terraria,Melee,Sword,Cactus Sword,10,30,0.04,2,20,Master,Boss,The Destroyer,153000,30,15,192.5,5,30600,30600,
Terraria,Melee,Sword,Umbrella,10,22,0.04,2.727272727,27.27272727,Expert,Boss,Moon Lord,67500,50,25,210,2.27272727,29700.00004,29701,
Terraria,Melee,Sword,Copper Shortsword,5,13,0.04,4.615384615,23.07692308,Master,Boss,Mechdusa,530073,10,5,,18.07692308,29323.18723,29324,
Terraria,Melee,Sword,Tragic Umbrella,15,22,0.04,2.727272727,40.90909091,Master,Boss,Duke Fishron - First Form,99000,75,37.5,251.25,3.40909091,29039.99999,29040,
Terraria,Melee,Sword,Zombie Arm,15,22,0.04,2.727272727,40.90909091,Master,Boss,Duke Fishron - First Form,99000,75,37.5,251.25,3.40909091,29039.99999,29040,
Terraria,Melee,Boomerang,Wooden Boomerang,10,20,0.04,3,30,Master,Boss,Empress of Light,124950,50,25,193.83,5,24990,24990,
Terraria,Melee,Sword,Boreal Wood Sword,8,20,0.04,3,24,Master,Boss,Mechdusa,530073,10,5,,19,27898.57895,27899,
